,participant_id,problem_id,num_clicks,modification_type,click_cost,revenue,total_payoff
1740,86,11,0,optimal,0.0,0.132,0.132
1741,87,14,3,random,0.004,0.032,0.028
1742,87,12,1,optimal,0.003,0.129,0.126
1743,87,7,1,random,0.002,0.135,0.133
1744,87,2,2,optimal,0.006,0.033,0.027000000000000003
1745,87,9,1,optimal,0.004,0.096,0.092
1746,87,13,0,optimal,0.0,0.09,0.09
1747,87,15,1,random,0.001,0.108,0.107
1748,87,8,2,random,0.004,0.08,0.076
1749,87,4,1,random,0.001,0.15,0.149
1750,87,10,1,random,0.001,0.082,0.081
1751,87,3,0,optimal,0.0,0.134,0.134
1752,87,18,2,random,0.002,0.039,0.037
1753,87,17,0,optimal,0.0,0.098,0.098
1754,87,11,0,random,0.0,0.104,0.104
1755,87,19,2,optimal,0.002,0.093,0.091
1756,87,1,0,optimal,0.0,0.105,0.105
1757,87,20,0,random,0.0,0.11,0.11
1758,87,21,0,random,0.0,0.129,0.129
1759,87,6,0,random,0.0,0.105,0.105
1760,87,5,0,optimal,0.0,0.06,0.06
1761,88,19,0,random,0.0,0.066,0.066
1762,88,5,0,random,0.0,0.124,0.124
1763,88,3,0,random,0.0,0.1,0.1
1764,88,12,0,random,0.0,0.03,0.03
1765,88,17,0,optimal,0.0,0.05,0.05
1766,88,14,0,optimal,0.0,0.032,0.032
1767,88,6,0,random,0.0,0.105,0.105
1768,88,10,0,optimal,0.0,0.04,0.04
1769,88,8,1,optimal,0.001,0.106,0.105
1770,88,2,0,optimal,0.0,0.111,0.111
1771,88,21,0,random,0.0,0.129,0.129
1772,88,4,0,optimal,0.0,0.15,0.15
1773,88,9,0,random,0.0,0.066,0.066
1774,88,15,0,random,0.0,0.055,0.055
1775,88,16,0,optimal,0.0,0.084,0.084
1776,88,18,0,optimal,0.0,0.093,0.093
1777,88,11,0,random,0.0,0.082,0.082
1778,88,20,0,random,0.0,0.153,0.153
1779,88,7,0,optimal,0.0,0.149,0.149
1780,88,13,0,optimal,0.0,0.139,0.139
1781,89,21,4,random,0.009,0.129,0.12000000000000001
1782,89,13,4,optimal,0.009,0.139,0.13
1783,89,2,3,random,0.005,0.111,0.106
1784,89,7,2,optimal,0.003,0.122,0.119
1785,89,12,2,optimal,0.007,0.092,0.08499999999999999
1786,89,9,3,optimal,0.004,0.096,0.092
1787,89,14,3,optimal,0.004,0.083,0.079
1788,89,19,4,optimal,0.007,0.093,0.086
1789,89,3,6,random,0.007,0.134,0.127
1790,89,17,5,random,0.008,0.098,0.09
1791,89,18,3,optimal,0.006,0.118,0.11199999999999999
1792,89,8,3,random,0.006,0.112,0.106
1793,89,10,5,optimal,0.011,0.05,0.03900000000000001
1794,89,16,3,random,0.009,0.039,0.03
1795,89,4,4,random,0.01,0.15,0.13999999999999999
1796,89,15,4,optimal,0.006,0.093,0.087
1797,89,6,5,random,0.006,0.136,0.13
1798,89,5,4,random,0.007,0.12,0.11299999999999999
1799,89,20,5,random,0.011,0.098,0.08700000000000001
1800,89,1,3,optimal,0.008,0.063,0.055
1801,90,2,2,optimal,0.002,0.14,0.138
1802,90,14,1,random,0.002,0.123,0.121
1803,90,17,0,optimal,0.0,0.102,0.102
1804,90,8,0,optimal,0.0,0.112,0.112
1805,90,16,2,random,0.004,0.053,0.049
1806,90,18,7,random,0.008,0.112,0.10400000000000001
1807,90,5,1,random,0.001,0.12,0.119
1808,90,3,4,random,0.004,0.134,0.13
1809,90,19,6,random,0.008,0.07,0.062000000000000006
1810,90,15,0,optimal,0.0,0.093,0.093
1811,90,11,0,optimal,0.0,0.074,0.074
1812,90,10,1,optimal,0.001,0.14,0.139
1813,90,7,0,optimal,0.0,0.078,0.078
1814,90,1,0,optimal,0.0,0.092,0.092
1815,90,20,0,optimal,0.0,0.098,0.098
1816,90,21,2,random,0.004,0.029,0.025
1817,90,12,3,random,0.004,0.151,0.147
1818,90,6,2,random,0.002,0.105,0.103
1819,90,13,0,random,0.0,0.107,0.107
1820,90,4,0,optimal,0.0,0.088,0.088
1821,91,13,2,optimal,0.002,0.08,0.078
1822,91,5,1,random,0.001,0.12,0.119
1823,91,9,4,random,0.004,0.068,0.064
1824,91,12,3,optimal,0.003,0.151,0.148
1825,91,4,3,optimal,0.003,0.15,0.147
1826,91,3,5,optimal,0.005,0.068,0.063
1827,91,20,1,optimal,0.001,0.071,0.06999999999999999
1828,91,8,1,optimal,0.001,0.106,0.105
1829,91,2,1,random,0.001,0.093,0.092
1830,91,21,2,optimal,0.002,0.117,0.115
1831,91,19,5,optimal,0.005,0.062,0.057
1832,91,14,2,random,0.002,0.083,0.081
1833,91,11,1,optimal,0.001,0.074,0.073
1834,91,16,1,random,0.001,0.039,0.038
1835,91,7,1,random,0.001,0.111,0.11
1836,91,6,2,optimal,0.002,0.136,0.134
1837,91,17,2,optimal,0.005,0.14,0.135
1838,91,15,4,random,0.004,0.056,0.052000000000000005
1839,91,10,2,random,0.003,0.094,0.091
1840,91,18,6,random,0.006,0.112,0.106
1841,92,12,0,random,0.0,0.102,0.102
1842,92,20,0,optimal,0.0,0.105,0.105
1843,92,11,0,random,0.0,0.073,0.073
1844,92,6,1,random,0.001,0.032,0.031
1845,92,5,0,random,0.0,0.124,0.124
1846,92,13,0,optimal,0.0,0.139,0.139
1847,92,3,0,optimal,0.0,0.08,0.08
1848,92,8,1,random,0.002,0.106,0.104
1849,92,21,1,optimal,0.001,0.117,0.116
1850,92,15,0,random,0.0,0.135,0.135
1851,92,2,0,random,0.0,0.111,0.111
1852,92,10,0,random,0.0,0.094,0.094
1853,92,17,0,optimal,0.0,0.098,0.098
1854,92,14,0,optimal,0.0,0.042,0.042
1855,92,18,1,optimal,0.001,0.093,0.092
1856,92,9,2,random,0.002,0.066,0.064
1857,92,19,0,random,0.0,0.091,0.091
1858,92,1,0,random,0.0,0.117,0.117
1859,92,16,0,optimal,0.0,0.039,0.039
1860,92,7,0,optimal,0.0,0.078,0.078
1861,93,21,5,random,0.01,0.075,0.065
1862,93,15,3,random,0.003,0.108,0.105
1863,93,4,2,optimal,0.002,0.096,0.094
1864,93,14,4,optimal,0.004,0.134,0.13
1865,93,12,1,optimal,0.001,0.092,0.091
1866,93,13,5,random,0.008,0.055,0.047
1867,93,2,1,optimal,0.001,0.111,0.11
1868,93,9,3,optimal,0.003,0.096,0.093
1869,93,19,8,optimal,0.011,0.062,0.051000000000000004
1870,93,6,2,optimal,0.002,0.136,0.134
1871,93,20,4,random,0.008,0.085,0.07700000000000001
1872,93,7,3,random,0.004,0.084,0.08
1873,93,8,5,random,0.01,0.112,0.10200000000000001
1874,93,1,7,random,0.009,0.092,0.083
1875,93,17,2,random,0.002,0.081,0.079
1876,93,18,5,optimal,0.005,0.093,0.088
1877,93,10,3,random,0.004,0.094,0.09
1878,93,11,3,random,0.004,0.104,0.09999999999999999
1879,93,3,4,random,0.004,0.1,0.096
1880,93,16,4,optimal,0.009,0.034,0.025
1881,94,3,1,random,0.001,0.08,0.079
1882,94,21,2,random,0.004,0.029,0.025
1883,94,9,1,optimal,0.004,0.155,0.151
1884,94,6,1,random,0.003,0.079,0.076
1885,94,2,4,random,0.007,0.075,0.06799999999999999
1886,94,16,4,random,0.011,0.039,0.028
1887,94,15,0,optimal,0.0,0.056,0.056
1888,94,1,0,optimal,0.0,0.047,0.047
1889,94,20,0,optimal,0.0,0.085,0.085
1890,94,17,1,random,0.002,0.118,0.11599999999999999
1891,94,8,1,optimal,0.002,0.112,0.11
1892,94,4,2,random,0.002,0.054,0.052
1893,94,14,1,optimal,0.001,0.083,0.082
1894,94,19,0,random,0.0,0.095,0.095
1895,94,11,2,random,0.002,0.074,0.072
1896,94,5,0,optimal,0.0,0.047,0.047
1897,94,18,4,random,0.005,0.118,0.11299999999999999
1898,94,13,0,optimal,0.0,0.086,0.086
1899,94,12,0,optimal,0.0,0.035,0.035
1900,94,7,0,random,0.0,0.149,0.149
1901,95,19,10,optimal,0.02,0.074,0.05399999999999999
1902,95,20,1,optimal,0.003,0.098,0.095
1903,95,10,5,random,0.009,0.097,0.08800000000000001
1904,95,11,2,random,0.002,0.125,0.123
1905,95,12,2,random,0.004,0.094,0.09
1906,95,21,1,optimal,0.001,0.075,0.074
1907,95,7,0,optimal,0.002,0.135,0.133
1908,95,13,1,random,0.001,0.139,0.138
1909,95,17,1,random,0.004,0.065,0.061
1910,95,15,0,random,0.0,0.055,0.055
1911,95,3,0,random,0.0,0.08,0.08
1912,95,1,7,optimal,0.01,0.047,0.037
1913,95,8,6,random,0.012,0.054,0.041999999999999996
1914,95,9,6,random,0.008,0.096,0.088
1915,95,14,3,optimal,0.005,0.083,0.078
1916,95,18,10,optimal,0.015,0.048,0.033
1917,95,4,1,optimal,0.001,0.096,0.095
1918,95,5,1,random,0.001,0.071,0.06999999999999999
1919,95,6,1,optimal,0.001,0.105,0.104
1920,95,16,0,optimal,0.0,0.053,0.053
1921,96,17,11,optimal,0.032,0.14,0.10800000000000001
1922,96,21,0,optimal,0.0,0.029,0.029
1923,96,19,0,random,0.0,0.066,0.066
1924,96,8,0,optimal,0.0,0.054,0.054
1925,96,4,0,optimal,0.0,0.091,0.091
1926,96,11,0,random,0.0,0.108,0.108
1927,96,14,0,random,0.0,0.066,0.066
1928,96,1,0,random,0.0,0.117,0.117
1929,96,10,0,random,0.0,0.04,0.04
1930,96,3,0,optimal,0.0,0.08,0.08
1931,96,18,0,random,0.0,0.052,0.052
1932,96,16,0,random,0.0,0.061,0.061
1933,96,5,0,random,0.0,0.049,0.049
1934,96,12,0,random,0.0,0.051,0.051
1935,96,6,0,optimal,0.0,0.06,0.06
1936,96,9,0,optimal,0.0,0.029,0.029
1937,96,15,0,optimal,0.0,0.029,0.029
1938,96,2,0,optimal,0.0,0.07,0.07
1939,96,13,0,optimal,0.0,0.139,0.139
1940,96,20,0,random,0.0,0.105,0.105
1941,97,17,0,random,0.0,0.117,0.117
1942,97,1,0,optimal,0.0,0.092,0.092
1943,97,11,0,optimal,0.0,0.05,0.05
1944,97,14,0,random,0.0,0.073,0.073
1945,97,15,12,optimal,0.028,0.143,0.11499999999999999
1946,97,21,0,optimal,0.0,0.062,0.062
1947,97,2,3,random,0.01,0.085,0.07500000000000001
1948,97,16,0,optimal,0.0,0.044,0.044
1949,97,13,0,random,0.0,0.079,0.079
1950,97,9,2,random,0.006,0.029,0.023
1951,97,10,0,optimal,0.0,0.097,0.097
1952,97,20,16,random,0.046,0.073,0.026999999999999996
1953,97,7,7,random,0.016,0.079,0.063
1954,97,18,0,optimal,0.0,0.118,0.118
1955,97,6,0,random,0.0,0.074,0.074
1956,97,5,2,optimal,0.007,0.178,0.17099999999999999
1957,97,8,0,optimal,0.001,0.114,0.113
1958,97,3,0,random,0.0,0.08,0.08
1959,97,12,1,random,0.003,0.102,0.09899999999999999
1960,97,19,0,random,0.0,0.074,0.074
1961,98,4,2,random,0.005,0.096,0.091
1962,98,6,1,optimal,0.001,0.136,0.135
1963,98,8,2,random,0.004,0.054,0.05
1964,98,14,4,optimal,0.005,0.123,0.118
1965,98,19,6,random,0.008,0.097,0.089
1966,98,12,4,random,0.006,0.151,0.145
1967,98,10,4,optimal,0.005,0.082,0.077
1968,98,9,4,random,0.004,0.1,0.096
1969,98,21,1,optimal,0.001,0.117,0.116
1970,98,17,3,optimal,0.005,0.106,0.10099999999999999
1971,98,5,1,random,0.001,0.12,0.119
1972,98,20,3,optimal,0.007,0.098,0.091
1973,98,16,3,optimal,0.006,0.039,0.033
1974,98,2,2,random,0.004,0.111,0.107
1975,98,1,4,random,0.007,0.075,0.06799999999999999
1976,98,13,1,random,0.004,0.139,0.135
1977,98,18,5,optimal,0.005,0.093,0.088
1978,98,11,3,optimal,0.005,0.132,0.127
1979,98,15,3,optimal,0.005,0.143,0.13799999999999998
1980,98,3,3,random,0.003,0.068,0.065
1981,99,19,9,optimal,0.012,0.097,0.085
1982,99,12,2,optimal,0.003,0.036,0.032999999999999995
1983,99,21,0,optimal,0.0,0.062,0.062
1984,99,14,0,optimal,0.0,0.133,0.133
1985,99,17,0,optimal,0.0,0.095,0.095
1986,99,16,0,random,0.0,0.034,0.034
1987,99,15,0,optimal,0.0,0.093,0.093
1988,99,2,0,optimal,0.0,0.07,0.07
1989,99,9,0,optimal,0.0,0.066,0.066
1990,99,20,0,random,0.0,0.105,0.105
1991,99,10,0,random,0.0,0.052,0.052
1992,99,7,0,optimal,0.0,0.111,0.111
1993,99,6,0,random,0.0,0.046,0.046
1994,99,4,0,optimal,0.0,0.074,0.074
1995,99,13,0,optimal,0.0,0.048,0.048
1996,99,11,0,random,0.0,0.064,0.064
1997,99,3,0,random,0.0,0.114,0.114
1998,99,8,0,random,0.0,0.103,0.103
1999,99,5,0,random,0.0,0.087,0.087
2000,99,18,0,random,0.0,0.048,0.048
2001,100,12,3,random,0.004,0.092,0.088
2002,100,20,2,optimal,0.004,0.11,0.106
2003,100,14,2,optimal,0.002,0.134,0.132
2004,100,10,5,optimal,0.007,0.097,0.09
2005,100,5,1,random,0.001,0.12,0.119
2006,100,16,4,random,0.008,0.034,0.026000000000000002
2007,100,3,8,random,0.01,0.134,0.12400000000000001
2008,100,6,1,optimal,0.001,0.136,0.135
2009,100,4,3,random,0.003,0.096,0.093
2010,100,1,4,optimal,0.004,0.105,0.10099999999999999
2011,100,19,2,random,0.002,0.097,0.095
2012,100,15,2,optimal,0.002,0.108,0.106
2013,100,17,0,optimal,0.0,0.102,0.102
2014,100,7,0,optimal,0.0,0.078,0.078
2015,100,18,4,random,0.004,0.112,0.108
2016,100,2,1,random,0.001,0.111,0.11
2017,100,11,1,random,0.001,0.122,0.121
2018,100,8,0,random,0.0,0.106,0.106
2019,100,13,0,optimal,0.0,0.107,0.107
2020,100,21,1,optimal,0.001,0.117,0.116
2021,101,5,13,optimal,0.041,0.088,0.04699999999999999
2022,101,8,0,optimal,0.0,0.085,0.085
2023,101,11,1,optimal,0.003,0.041,0.038
2024,101,14,3,random,0.007,0.078,0.071
2025,101,17,3,random,0.008,0.12,0.11199999999999999
2026,101,1,3,optimal,0.004,0.092,0.088
2027,101,10,5,optimal,0.015,0.094,0.079
2028,101,7,1,random,0.002,0.078,0.076
2029,101,15,3,optimal,0.008,0.029,0.021
2030,101,19,6,optimal,0.009,0.089,0.08
2031,101,16,3,random,0.008,0.044,0.036
2032,101,12,2,random,0.005,0.052,0.047
2033,101,13,6,random,0.018,0.066,0.048
2034,101,6,3,optimal,0.009,0.108,0.099
2035,101,18,2,random,0.005,0.048,0.043000000000000003
2036,101,2,3,optimal,0.009,0.075,0.066
2037,101,9,2,random,0.007,0.155,0.148
2038,101,20,6,random,0.018,0.14,0.12200000000000001
2039,101,4,7,optimal,0.015,0.074,0.059
2040,101,3,3,optimal,0.008,0.068,0.060000000000000005
2041,102,14,2,optimal,0.003,0.083,0.08
2042,102,20,1,random,0.001,0.071,0.06999999999999999
2043,102,1,3,optimal,0.004,0.063,0.059
2044,102,19,5,optimal,0.006,0.097,0.091
2045,102,12,1,optimal,0.002,0.094,0.092
2046,102,18,3,random,0.003,0.112,0.109
2047,102,15,0,optimal,0.0,0.093,0.093
2048,102,2,2,random,0.006,0.085,0.079
2049,102,3,1,random,0.001,0.058,0.057
2050,102,6,2,random,0.002,0.025,0.023
2051,102,10,1,random,0.001,0.01,0.009000000000000001
2052,102,17,0,random,0.0,0.079,0.079
2053,102,13,2,optimal,0.003,0.048,0.045
2054,102,11,1,optimal,0.001,0.1,0.099
2055,102,8,1,random,0.002,0.112,0.11
2056,102,7,0,optimal,0.0,0.122,0.122
2057,102,16,2,optimal,0.004,0.034,0.030000000000000002
2058,102,4,1,optimal,0.001,0.096,0.095
2059,102,5,1,random,0.001,0.11,0.109
2060,102,9,1,random,0.001,0.066,0.065
2061,103,14,2,optimal,0.003,0.123,0.12
2062,103,8,2,optimal,0.003,0.106,0.103
2063,103,12,0,random,0.0,0.129,0.129
2064,103,7,0,optimal,0.0,0.122,0.122
2065,103,5,2,optimal,0.004,0.088,0.08399999999999999
2066,103,16,2,random,0.007,0.053,0.046
2067,103,10,3,optimal,0.003,0.031,0.028
2068,103,17,0,random,0.0,0.079,0.079
2069,103,3,3,random,0.003,0.068,0.065
2070,103,4,3,random,0.003,0.096,0.093
2071,103,18,3,optimal,0.003,0.118,0.11499999999999999
2072,103,21,2,optimal,0.002,0.117,0.115
2073,103,13,3,random,0.003,0.139,0.136
2074,103,1,4,random,0.004,0.075,0.071
2075,103,15,2,random,0.002,0.055,0.053
2076,103,20,0,random,0.0,0.096,0.096
2077,103,19,4,random,0.004,0.097,0.093
2078,103,6,2,optimal,0.002,0.1,0.098
2079,103,11,1,optimal,0.001,0.116,0.115
2080,103,2,1,optimal,0.001,0.111,0.11
2081,104,14,5,random,0.007,0.083,0.076
2082,104,20,6,random,0.017,0.105,0.088
2083,104,1,10,random,0.018,0.138,0.12000000000000001
2084,104,13,7,random,0.013,0.139,0.126
2085,104,17,6,random,0.012,0.102,0.09
2086,104,2,4,optimal,0.009,0.111,0.10200000000000001
2087,104,3,7,random,0.011,0.1,0.08900000000000001
2088,104,5,1,random,0.001,0.12,0.119
2089,104,7,4,random,0.005,0.135,0.13
2090,104,16,6,optimal,0.013,0.053,0.04
2091,104,21,3,optimal,0.004,0.117,0.113
2092,104,11,6,optimal,0.009,0.132,0.12300000000000001
2093,104,10,5,random,0.009,0.051,0.041999999999999996
2094,104,12,3,optimal,0.007,0.151,0.144
2095,104,18,10,optimal,0.016,0.118,0.102
2096,104,8,7,random,0.014,0.054,0.04
2097,104,6,2,optimal,0.002,0.105,0.103
2098,104,4,7,random,0.011,0.074,0.063
2099,104,9,5,optimal,0.005,0.066,0.061000000000000006
2100,104,19,6,optimal,0.009,0.074,0.065
2101,105,4,0,optimal,0.0,0.091,0.091
2102,105,18,0,random,0.0,0.074,0.074
2103,105,1,0,optimal,0.0,0.075,0.075
2104,105,3,0,optimal,0.0,0.058,0.058
2105,105,16,0,optimal,0.0,0.039,0.039
2106,105,7,0,optimal,0.0,0.112,0.112
2107,105,5,0,optimal,0.0,0.045,0.045
2108,105,11,0,optimal,0.0,0.04,0.04
2109,105,14,0,random,0.0,0.134,0.134
2110,105,12,0,random,0.0,0.076,0.076
2111,105,10,0,random,0.0,0.094,0.094
2112,105,9,0,random,0.0,0.068,0.068
2113,105,2,0,random,0.0,0.093,0.093
2114,105,15,0,optimal,0.0,0.135,0.135
2115,105,17,0,optimal,0.0,0.118,0.118
2116,105,20,0,optimal,0.0,0.03,0.03
2117,105,13,0,random,0.0,0.05,0.05
2118,105,19,0,random,0.0,0.079,0.079
2119,105,8,0,random,0.0,0.104,0.104
2120,105,6,0,optimal,0.0,0.04,0.04
2121,106,5,0,optimal,0.0,0.045,0.045
2122,106,15,1,random,0.001,0.055,0.054
2123,106,2,3,optimal,0.008,0.111,0.10300000000000001
2124,106,14,0,random,0.0,0.134,0.134
2125,106,17,1,optimal,0.004,0.098,0.094
2126,106,6,3,random,0.008,0.04,0.032
2127,106,20,2,random,0.006,0.11,0.104
2128,106,16,6,optimal,0.022,0.053,0.031
2129,106,18,3,random,0.003,0.064,0.061
2130,106,13,2,random,0.002,0.048,0.046
2131,106,11,1,optimal,0.003,0.116,0.113
2132,106,19,3,optimal,0.003,0.066,0.063
2133,106,1,4,optimal,0.01,0.075,0.065
2134,106,9,1,random,0.001,0.066,0.065
2135,106,21,0,random,0.0,0.068,0.068
2136,106,10,2,random,0.003,0.082,0.079
2137,106,4,2,optimal,0.002,0.15,0.148
2138,106,12,2,optimal,0.003,0.151,0.148
2139,106,3,7,optimal,0.011,0.035,0.024000000000000004
2140,106,7,0,random,0.0,0.111,0.111
2141,107,8,0,optimal,0.0,0.073,0.073
2142,107,3,4,random,0.014,0.068,0.054000000000000006
2143,107,1,4,optimal,0.015,0.067,0.052000000000000005
2144,107,20,5,optimal,0.015,0.153,0.138
2145,107,17,7,optimal,0.021,0.12,0.09899999999999999
2146,107,2,9,optimal,0.031,0.111,0.08
2147,107,21,3,optimal,0.007,0.18,0.173
2148,107,5,7,optimal,0.023,0.088,0.065
2149,107,19,2,optimal,0.008,0.093,0.08499999999999999
2150,107,11,4,optimal,0.011,0.116,0.10500000000000001
2151,107,13,1,random,0.004,0.107,0.103
2152,107,12,3,random,0.01,0.151,0.141
2153,107,14,4,random,0.012,0.123,0.111
2154,107,4,1,random,0.004,0.096,0.092
2155,107,7,3,optimal,0.008,0.102,0.094
2156,107,6,11,optimal,0.026,0.06,0.034
2157,107,9,3,random,0.01,0.096,0.08600000000000001
2158,107,10,8,random,0.022,0.052,0.03
2159,107,16,1,random,0.004,0.053,0.049
2160,107,18,10,random,0.024,0.093,0.069
2161,108,16,0,optimal,0.0,0.145,0.145
2162,108,21,0,optimal,0.0,0.075,0.075
2163,108,2,0,random,0.0,0.071,0.071
2164,108,7,0,random,0.0,0.111,0.111
2165,108,4,0,random,0.0,0.096,0.096
2166,108,14,0,random,0.0,0.083,0.083
2167,108,10,0,optimal,0.0,0.14,0.14
2168,108,17,0,optimal,0.0,0.098,0.098
2169,108,5,0,random,0.0,0.12,0.12
2170,108,12,0,optimal,0.0,0.092,0.092
2171,108,11,0,optimal,0.0,0.116,0.116
2172,108,20,0,random,0.0,0.096,0.096
2173,108,3,0,random,0.0,0.058,0.058
2174,108,9,0,optimal,0.0,0.096,0.096
2175,108,15,0,optimal,0.0,0.135,0.135
2176,108,1,0,random,0.0,0.075,0.075
2177,108,13,0,optimal,0.0,0.139,0.139
2178,108,6,0,random,0.0,0.1,0.1
2179,108,8,0,optimal,0.0,0.106,0.106
2180,108,18,0,random,0.0,0.039,0.039
2181,109,3,4,optimal,0.004,0.068,0.064
2182,109,10,2,random,0.004,0.046,0.041999999999999996
2183,109,11,1,random,0.002,0.082,0.08
2184,109,19,2,random,0.003,0.07,0.067
2185,109,9,0,random,0.0,0.1,0.1
2186,109,4,0,optimal,0.0,0.15,0.15
2187,109,15,0,optimal,0.0,0.093,0.093
2188,109,5,1,random,0.001,0.071,0.06999999999999999
2189,109,1,1,optimal,0.004,0.092,0.088
2190,109,14,0,random,0.0,0.123,0.123
2191,109,20,3,random,0.006,0.11,0.104
2192,109,17,0,random,0.0,0.079,0.079
2193,109,7,0,optimal,0.0,0.078,0.078
2194,109,12,2,optimal,0.003,0.151,0.148
2195,109,8,1,optimal,0.002,0.112,0.11
2196,109,13,1,optimal,0.004,0.139,0.135
2197,109,2,3,random,0.006,0.033,0.027000000000000003
2198,109,18,2,optimal,0.003,0.048,0.045
2199,109,6,1,optimal,0.001,0.032,0.031
2200,109,16,3,random,0.008,0.053,0.045
2201,110,18,0,optimal,0.0,0.034,0.034
2202,110,20,0,random,0.0,0.063,0.063
2203,110,19,0,random,0.0,0.097,0.097
2204,110,8,0,optimal,0.0,0.08,0.08
2205,110,11,0,random,0.0,0.073,0.073
2206,110,6,0,random,0.0,0.06,0.06
2207,110,15,0,random,0.0,0.135,0.135
2208,110,17,0,optimal,0.0,0.102,0.102
2209,110,4,0,optimal,0.0,0.15,0.15
2210,110,21,0,optimal,0.0,0.104,0.104
2211,110,13,0,optimal,0.0,0.085,0.085
2212,110,9,0,random,0.0,0.039,0.039
2213,110,10,0,optimal,0.0,0.05,0.05
2214,110,14,0,optimal,0.0,0.131,0.131
2215,110,3,0,random,0.0,0.058,0.058
2216,110,1,0,optimal,0.0,0.075,0.075
2217,110,16,0,random,0.0,0.039,0.039
2218,110,2,0,random,0.0,0.07,0.07
2219,110,5,3,random,0.006,0.074,0.06799999999999999
2220,110,7,1,optimal,0.002,0.122,0.12
2221,111,13,14,optimal,0.039,0.086,0.04699999999999999
2222,111,14,10,random,0.023,0.073,0.049999999999999996
2223,111,20,9,random,0.027,0.153,0.126
2224,111,11,9,optimal,0.023,0.132,0.10900000000000001
2225,111,19,0,optimal,0.0,0.089,0.089
2226,111,3,14,optimal,0.029,0.08,0.051000000000000004
2227,111,1,16,random,0.039,0.047,0.008
2228,111,7,0,optimal,0.0,0.051,0.051
2229,111,2,13,optimal,0.041,0.111,0.07
2230,111,4,8,random,0.018,0.094,0.076
2231,111,8,12,optimal,0.03,0.112,0.082
2232,111,15,3,optimal,0.008,0.029,0.021
2233,111,16,13,random,0.039,0.044,0.0049999999999999975
2234,111,5,3,random,0.006,0.11,0.104
2235,111,9,6,optimal,0.011,0.096,0.085
2236,111,21,6,random,0.015,0.129,0.114
2237,111,6,12,random,0.024,0.105,0.08099999999999999
2238,111,10,15,optimal,0.035,0.01,-0.025
2239,111,12,9,random,0.028,0.092,0.064
2240,111,18,7,random,0.012,0.039,0.027
2241,112,12,2,optimal,0.003,0.092,0.089
2242,112,4,2,optimal,0.002,0.096,0.094
2243,112,18,5,optimal,0.012,0.118,0.106
2244,112,13,2,random,0.008,0.107,0.099
2245,112,5,2,random,0.005,0.124,0.119
2246,112,15,0,optimal,0.0,0.093,0.093
2247,112,21,2,optimal,0.004,0.118,0.11399999999999999
2248,112,16,4,optimal,0.011,0.145,0.13399999999999998
2249,112,9,1,random,0.001,0.066,0.065
2250,112,7,1,random,0.002,0.078,0.076
2251,112,11,3,optimal,0.007,0.116,0.109
2252,112,19,3,random,0.011,0.093,0.082
2253,112,1,2,random,0.008,0.075,0.067
2254,112,14,2,optimal,0.003,0.083,0.08
2255,112,6,5,random,0.012,0.136,0.12400000000000001
2256,112,10,2,random,0.006,0.094,0.088
2257,112,8,1,optimal,0.002,0.112,0.11
2258,112,2,5,random,0.014,0.085,0.07100000000000001
2259,112,17,1,random,0.004,0.118,0.11399999999999999
2260,112,20,2,optimal,0.006,0.098,0.092
2261,113,7,0,optimal,0.0,0.079,0.079
2262,113,5,0,optimal,0.0,0.033,0.033
2263,113,16,0,random,0.0,0.048,0.048
2264,113,2,0,optimal,0.0,0.093,0.093
2265,113,6,0,random,0.0,0.028,0.028
2266,113,1,0,random,0.0,0.092,0.092
2267,113,8,0,optimal,0.0,0.085,0.085
2268,113,4,0,optimal,0.0,0.094,0.094
2269,113,3,0,random,0.0,0.06,0.06
2270,113,21,0,optimal,0.0,0.033,0.033
2271,113,13,0,optimal,0.0,0.09,0.09
2272,113,20,0,random,0.0,0.11,0.11
2273,113,15,0,optimal,0.0,0.044,0.044
2274,113,11,0,optimal,0.0,0.125,0.125
2275,113,10,0,random,0.0,0.04,0.04
2276,113,12,0,random,0.0,0.102,0.102
2277,113,14,0,random,0.0,0.083,0.083
2278,113,19,0,optimal,0.0,0.066,0.066
2279,113,18,0,random,0.0,0.118,0.118
2280,113,9,0,optimal,0.0,0.029,0.029
2281,114,1,0,optimal,0.0,0.075,0.075
2282,114,14,0,optimal,0.0,0.133,0.133
2283,114,20,0,random,0.0,0.153,0.153
2284,114,11,0,random,0.0,0.074,0.074
2285,114,12,0,random,0.0,0.036,0.036
2286,114,3,0,random,0.0,0.08,0.08
2287,114,19,0,optimal,0.0,0.097,0.097
2288,114,4,0,optimal,0.0,0.103,0.103
2289,114,9,0,optimal,0.0,0.096,0.096
2290,114,16,0,optimal,0.0,0.066,0.066
2291,114,21,0,random,0.0,0.034,0.034
2292,114,6,0,random,0.0,0.108,0.108
2293,114,5,0,random,0.0,0.058,0.058
2294,114,2,0,optimal,0.0,0.111,0.111
2295,114,17,0,optimal,0.0,0.12,0.12
2296,114,13,0,optimal,0.0,0.107,0.107
2297,114,15,0,random,0.0,0.135,0.135
2298,114,7,0,optimal,0.0,0.135,0.135
2299,114,8,0,random,0.0,0.068,0.068
2300,114,10,0,optimal,0.0,0.078,0.078
2301,115,17,0,random,0.0,0.107,0.107
2302,115,6,0,random,0.0,0.055,0.055
2303,115,15,0,optimal,0.0,0.055,0.055
2304,115,13,0,optimal,0.0,0.107,0.107
2305,115,10,0,random,0.0,0.097,0.097
